"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                   org.springframework.http.HttpMethod.resolve ()","6.66 ms (-0%)","6.66 ms (-0%)","1"
"                                                                    java.util.HashMap.get ()","6.66 ms (-0%)","6.66 ms (-0%)","1"
"                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                                Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                               Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                              Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                             Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                            org.springframework.security.web.header.HeaderWriterFilter$HeaderWriterResponse.<init> ()","6.41 ms (-0%)","6.41 ms (-0%)","1"
"                                             org.springframework.security.web.util.OnCommittedResponseWrapper.<init> ()","6.41 ms (-0%)","6.41 ms (-0%)","1"
"                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                            Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                           Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                          Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                         Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                        Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                       Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                      Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                     Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                    Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                   Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                  Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                 Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                                Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                               Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                              Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                             Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                            Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                           Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                          Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                         Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                        Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                       Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                      Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                     Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                    Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                   Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                  Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                 Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"                Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"               Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"              Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"             Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"            Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"           Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"          Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"         Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"http-nio-8080-exec-9","2,956,388 ms (-0%)","9.28 ms (-0%)","1"
" java.lang.Thread.run ()","2,956,388 ms (-0%)","9.28 ms (-0%)","1"
"  org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","2,956,388 ms (-0%)","9.28 ms (-0%)","1"
"   java.util.concurrent.ThreadPoolExecutor$Worker.run ()","2,956,388 ms (-0%)","9.28 ms (-0%)","1"
"    java.util.concurrent.ThreadPoolExecutor.runWorker ()","2,956,388 ms (-0%)","9.28 ms (-0%)","1"
"     java.util.concurrent.ThreadPoolExecutor.getTask ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"      org.apache.tomcat.util.threads.TaskQueue.take ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"       org.apache.tomcat.util.threads.TaskQueue.take ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"        java.util.concurrent.LinkedBlockingQueue.take ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"     org.apache.tomcat.util.net.SocketProcessorBase.run ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"      org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"       org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"        org.apache.coyote.AbstractProcessorLight.process ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"         org.apache.coyote.http11.Http11Processor.service ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"          org.apache.catalina.connector.CoyoteAdapter.service ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"           org.apache.catalina.core.StandardEngineValve.invoke ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"            org.apache.catalina.valves.ErrorReportValve.invoke ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"             org.apache.catalina.core.StandardHostValve.invoke ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"              org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"               org.apache.catalina.core.StandardContextValve.invoke ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                 org.apache.catalina.core.ApplicationFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                   org.springframework.web.filter.OncePerRequestFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                     org.apache.catalina.core.ApplicationFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                       org.springframework.web.filter.OncePerRequestFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                         org.apache.catalina.core.ApplicationFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                           org.springframework.web.filter.OncePerRequestFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                            org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                             org.apache.catalina.core.ApplicationFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                               org.springframework.web.filter.DelegatingFilterProxy.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                 org.springframework.security.web.FilterChainProxy.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                  org.springframework.security.web.FilterChainProxy.doFilterInternal ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                   org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                    org.springframework.web.filter.OncePerRequestFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                     org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                       org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                         org.springframework.web.filter.OncePerRequestFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                          org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                           org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                            org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                             org.springframework.security.web.authentication.logout.LogoutFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                              org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                               org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                 org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                   org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                    org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                     org.springframework.security.web.session.SessionManagementFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                       org.springframework.security.web.access.ExceptionTranslationFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                         org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                          org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                           org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                            org.apache.catalina.core.ApplicationFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                             org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                              org.apache.tomcat.websocket.server.WsFilter.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                               org.apache.catalina.core.ApplicationFilterChain.doFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                 javax.servlet.http.HttpServlet.service ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                  org.springframework.web.servlet.FrameworkServlet.service ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                   javax.servlet.http.HttpServlet.service ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                    org.springframework.web.servlet.FrameworkServlet.doGet ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                     org.springframework.web.servlet.FrameworkServlet.processRequest ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                      org.springframework.web.servlet.DispatcherServlet.doService ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                       org.springframework.web.servlet.DispatcherServlet.doDispatch ()","9.28 ms (-0%)","9.28 ms (-0%)","2"
"                                                                        org.springframework.web.servlet.DispatcherServlet.processDispatchResult ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                         org.springframework.web.servlet.DispatcherServlet.render ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                          org.thymeleaf.spring5.view.ThymeleafView.render ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                           org.thymeleaf.spring5.view.ThymeleafView.renderFragment ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                            org.thymeleaf.TemplateEngine.process ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                             org.thymeleaf.TemplateEngine.process ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                              org.thymeleaf.engine.TemplateManager.parseAndProcess ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                               org.thymeleaf.templateparser.markup.AbstractMarkupTemplateParser.parseStandalone ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                org.thymeleaf.templateparser.markup.AbstractMarkupTemplateParser.parse ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                 org.attoparser.MarkupParser.parse ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                  org.attoparser.MarkupParser.parseDocument ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                   java.io.Reader.read ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                    org.thymeleaf.templateparser.reader.ParserLevelCommentMarkupReader.read ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                     org.thymeleaf.templateparser.reader.BlockAwareReader.read ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                      org.thymeleaf.templateparser.reader.BlockAwareReader.readBytes ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                       org.thymeleaf.templateparser.reader.PrototypeOnlyCommentMarkupReader.read ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                        org.thymeleaf.templateparser.reader.BlockAwareReader.read ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                         org.thymeleaf.templateparser.reader.BlockAwareReader.readBytes ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                          java.io.BufferedReader.read ()","4.70 ms (-0%)","4.70 ms (-0%)","1"
"                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                        org.springframework.web.servlet.DispatcherServlet.getHandler ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                         org.springframework.web.servlet.handler.AbstractHandlerMapping.getHandler ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                          org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping.getHandlerInternal ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                           org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping.getHandlerInternal ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                            org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.getHandlerInternal ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                             org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.lookupHandlerMethod ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                              org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.addMatchingMappings ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                               org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMapping.getMatchingMapping ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                                org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMapping.getMatchingMapping ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                                 org.springframework.web.servlet.mvc.method.RequestMappingInfo.getMatchingCondition ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                                  org.springframework.web.servlet.mvc.condition.PatternsRequestCondition.getMatchingCondition ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                                   java.util.LinkedHashSet.<init> ()","4.57 ms (-0%)","4.57 ms (-0%)","1"
"                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"http-nio-8080-exec-10","2,956,388 ms (-0%)","10.1 ms (-0%)","1"
" java.lang.Thread.run ()","2,956,388 ms (-0%)","10.1 ms (-0%)","1"
"  org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","2,956,388 ms (-0%)","10.1 ms (-0%)","1"
"   java.util.concurrent.ThreadPoolExecutor$Worker.run ()","2,956,388 ms (-0%)","10.1 ms (-0%)","1"
