"Name","Live Bytes","Live Objects"
"net.bytebuddy.matcher.ElementMatcher$Junction$Disjunction","24 B (0%)","1 (0%)"
"java.lang.invoke.StringConcatFactory$Stringifiers$StringifierAny","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Multi","24 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.builders.WebSecurity$IgnoredRequestConfigurer","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.VisibilityBridgeStrategy$Default$1","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.VisibilityBridgeStrategy$Default$2","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.VisibilityBridgeStrategy$Default$3","24 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.groups.Sequence","24 B (0%)","1 (0%)"
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$Dispatcher$CreationAction","24 B (0%)","1 (0%)"
"org.hibernate.dialect.function.StandardAnsiSqlAggregationFunctions$CountFunction","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration$NotReactiveWebApplicationCondition","24 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor","24 B (0%)","1 (0%)"
"org.springframework.data.repository.core.support.EventPublishingRepositoryProxyPostProcessor$EventPublishingMethod","24 B (0%)","1 (0%)"
"org.springframework.web.context.support.ServletContextResource","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.task.TaskExecutionProperties","24 B (0%)","1 (0%)"
"org.springframework.security.crypto.password.StandardPasswordEncoder","24 B (0%)","1 (0%)"
"org.hibernate.jpa.internal.PersistenceUnitUtilImpl","24 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.configurers.ServletApiConfigurer","24 B (0%)","1 (0%)"
"org.thymeleaf.DialectSetConfiguration$AggregateExpressionObjectFactory","24 B (0%)","1 (0%)"
"org.hibernate.cfg.Settings","24 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.configurers.HeadersConfigurer$ContentSecurityPolicyConfig","24 B (0%)","1 (0%)"
"org.springframework.dao.annotation.PersistenceExceptionTranslationAdvisor","24 B (0%)","1 (0%)"
"sun.util.locale.provider.NumberFormatProviderImpl","24 B (0%)","1 (0%)"
"org.springframework.core.type.classreading.CachingMetadataReaderFactory","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bytecode.member.FieldAccess[]","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.annotation.JsonIgnoreProperties$Value","24 B (0%)","1 (0%)"
"org.springframework.web.context.support.ServletContextScope","24 B (0%)","1 (0%)"
"org.hibernate.type.TypeFactory","24 B (0%)","1 (0%)"
"org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl","24 B (0%)","1 (0%)"
"org.springframework.cglib.core.MethodWrapper$MethodWrapperKey$$KeyFactoryByCGLIB$$552be97a","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.ResourceProperties$Cache","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.DefaultCall$Binder","24 B (0%)","1 (0%)"
"org.springframework.data.repository.util.QueryExecutionConverters$NullableWrapperToFutureConverter","24 B (0%)","1 (0%)"
"org.springframework.core.io.support.PathMatchingResourcePatternResolver","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.JdbcTimestampTypeDescriptor","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.RowVersionTypeDescriptor","24 B (0%)","1 (0%)"
"jdk.internal.loader.URLClassPath$FileLoader","24 B (0%)","1 (0%)"
"org.apache.catalina.mapper.Mapper$ContextVersion[]","24 B (0%)","1 (0%)"
"org.springframework.security.web.authentication.logout.SecurityContextLogoutHandler","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.datatype.jsr310.deser.DurationDeserializer","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.TypeInitializer$None","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.CharacterTypeDescriptor","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$1","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$2","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.core.util.Separators","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.security.oauth2.resource.OAuth2ResourceServerProperties$Opaquetoken","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$9","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$7","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$8","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$5","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$6","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$3","24 B (0%)","1 (0%)"
"java.lang.management.DefaultPlatformMBeanProvider$4","24 B (0%)","1 (0%)"
"sun.management.ManagementFactoryHelper$PlatformLoggingImpl","24 B (0%)","1 (0%)"
"org.springframework.boot.web.servlet.server.Jsp","24 B (0%)","1 (0%)"
"org.springframework.boot.context.config.DelegatingApplicationListener","24 B (0%)","1 (0%)"
"org.hibernate.event.internal.AbstractFlushingEventListener$$Lambda$993.0x0000000100840c40","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.JdbcDateTypeDescriptor","24 B (0%)","1 (0%)"
"org.springframework.core.env.MapPropertySource","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.ClassWriterStrategy$Default[]","24 B (0%)","1 (0%)"
"sun.nio.cs.US_ASCII","24 B (0%)","1 (0%)"
"org.hibernate.engine.config.internal.ConfigurationServiceImpl","24 B (0%)","1 (0%)"
"org.springframework.data.repository.util.QueryExecutionConverters$Jdk8OptionalUnwrapper[]","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.Origin$Binder[]","24 B (0%)","1 (0%)"
"org.apache.catalina.mapper.Mapper$ContextList","24 B (0%)","1 (0%)"
"java.sql.DriverInfo","24 B (0%)","1 (0%)"
"org.springframework.cglib.core.EmitUtils$ArrayDelimiters","24 B (0%)","1 (0%)"
"sun.util.locale.provider.DecimalFormatSymbolsProviderImpl","24 B (0%)","1 (0%)"
"org.springframework.data.projection.ProxyProjectionFactory$PropertyAccessingMethodInvokerFactory[]","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default$1","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default$2","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.UrlTypeDescriptor","24 B (0%)","1 (0%)"
"org.thymeleaf.templateparser.markup.HTMLTemplateParser","24 B (0%)","1 (0%)"
"org.apache.catalina.Service[]","24 B (0%)","1 (0%)"
"org.attoparser.HtmlAutoOpenElement","24 B (0%)","1 (0%)"
"org.hibernate.ConnectionAcquisitionMode[]","24 B (0%)","1 (0%)"
"org.apache.tomcat.util.net.Acceptor","24 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.configurers.HeadersConfigurer$ReferrerPolicyConfig","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.LocalDateTimeJavaDescriptor","24 B (0%)","1 (0%)"
"org.springframework.data.repository.support.DomainClassConverter$ToEntityConverter","24 B (0%)","1 (0%)"
"sun.nio.cs.UTF_8","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.PersistEvent","24 B (0%)","1 (0%)"
"org.springframework.security.web.authentication.session.CompositeSessionAuthenticationStrategy","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jdbc.DataSourceInitializer","24 B (0%)","1 (0%)"
"com.sun.management.internal.HotSpotThreadImpl","24 B (0%)","1 (0%)"
"net.bytebuddy.asm.AsmVisitorWrapper$NoOp[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Contentnegotiation","24 B (0%)","1 (0%)"
"sun.instrument.TransformerManager","24 B (0%)","1 (0%)"
"org.springframework.orm.jpa.vendor.HibernateJpaDialect","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.attribute.MethodAttributeAppender$NoOp[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.template.TemplateAvailabilityProviders","24 B (0%)","1 (0%)"
"org.springframework.beans.propertyeditors.TimeZoneEditor","24 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.configurers.HeadersConfigurer$ContentTypeOptionsConfig","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.BigIntegerTypeDescriptor","24 B (0%)","1 (0%)"
"org.springframework.web.context.support.ServletContextResourcePatternResolver","24 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.configurers.HeadersConfigurer$CacheControlConfig","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$ForJava7CapableVm","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.SuperMethodCall$Appender$TerminationHandler$1","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bytecode.constant.DoubleConstant[]","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.SuperMethodCall$Appender$TerminationHandler$2","24 B (0%)","1 (0%)"
"org.springframework.boot.web.servlet.context.WebApplicationContextServletContextAwareProcessor","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.security.SecurityProperties","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration","24 B (0%)","1 (0%)"
"org.apache.naming.StringManager","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bytecode.assign.reference.ReferenceTypeAwareAssigner","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.Argument$Binder","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default","24 B (0%)","1 (0%)"
"org.springframework.validation.DefaultMessageCodesResolver$Format[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$Servlet","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Shutdown","24 B (0%)","1 (0%)"
"org.thymeleaf.extras.java8time.dialect.Java8TimeDialect","24 B (0%)","1 (0%)"
"org.apache.catalina.webresources.TomcatURLStreamHandlerFactory","24 B (0%)","1 (0%)"
"org.springframework.data.repository.query.parser.PartTree","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.CalendarTypeDescriptor","24 B (0%)","1 (0%)"
"org.springframework.beans.propertyeditors.CharsetEditor","24 B (0%)","1 (0%)"
"java.lang.invoke.StringConcatFactory$Stringifiers$StringifierMost","24 B (0%)","1 (0%)"
"java.net.Proxy","24 B (0%)","1 (0%)"
"org.springframework.boot.SpringApplicationBannerPrinter$PrintedBanner","24 B (0%)","1 (0%)"
"org.springframework.boot.web.server.ErrorPage","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bytecode.StackManipulation$Trivial[]","24 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.DataObjectBinder[]","24 B (0%)","1 (0%)"
"net.bytebuddy.description.method.ParameterList$ForLoadedExecutable$Dispatcher$CreationAction","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.TargetMethodAnnotationDrivenBinder$Record","24 B (0%)","1 (0%)"
"net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Dispatcher$CreationAction[]","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.PreUpdateEventListener[]","24 B (0%)","1 (0%)"
"org.apache.tomcat.util.net.NioEndpoint$SocketProcessor","24 B (0%)","1 (0%)"
"org.hibernate.jdbc.Expectations$BasicParamExpectation","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.Super$Binder","24 B (0%)","1 (0%)"
"sun.nio.fs.WindowsFileSystem","24 B (0%)","1 (0%)"
"org.springframework.aop.framework.autoproxy.AbstractAdvisorAutoProxyCreator$BeanFactoryAdvisorRetrievalHelperAdapter","24 B (0%)","1 (0%)"
"java.util.zip.ZipCoder$UTF8","24 B (0%)","1 (0%)"
"javax.el.ExpressionFactory$CacheKey","24 B (0%)","1 (0%)"
"org.springframework.web.servlet.support.SessionFlashMapManager","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$CreationAction","24 B (0%)","1 (0%)"
"org.springframework.core.env.PropertySource$StubPropertySource","24 B (0%)","1 (0%)"
"org.thymeleaf.templateparser.markup.XMLTemplateParser","24 B (0%)","1 (0%)"
"org.apache.catalina.core.ApplicationContextFacade","24 B (0%)","1 (0%)"
"org.springframework.boot.logging.AbstractLoggingSystem$LogLevels","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.security.reactive.ReactiveUserDetailsServiceAutoConfiguration$ReactiveUserDetailsServiceCondition","24 B (0%)","1 (0%)"
"net.bytebuddy.description.annotation.AnnotationList$ForLoadedAnnotations","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.condition.ConditionMessage$Style[]","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.TimeZoneTypeDescriptor","24 B (0%)","1 (0%)"
"org.springframework.context.annotation.ContextAnnotationAutowireCandidateResolver","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.PostUpdateEventListener[]","24 B (0%)","1 (0%)"
"org.hibernate.query.criteria.internal.compile.ExplicitParameterInfo","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.ResourceProperties$Strategy","24 B (0%)","1 (0%)"
"org.springframework.data.mapping.model.PreferredConstructorDiscoverer$Discoverers$2","24 B (0%)","1 (0%)"
"org.springframework.core.annotation.IntrospectionFailureLogger$1","24 B (0%)","1 (0%)"
"org.springframework.data.mapping.model.PreferredConstructorDiscoverer$Discoverers$1","24 B (0%)","1 (0%)"
"org.springframework.core.annotation.IntrospectionFailureLogger$2","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.ReplicateEventListener[]","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.InstrumentedType$Factory$Default[]","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.attribute.FieldAttributeAppender$ForInstrumentedField[]","24 B (0%)","1 (0%)"
"org.springframework.beans.propertyeditors.ByteArrayPropertyEditor","24 B (0%)","1 (0%)"
"net.bytebuddy.NamingStrategy$SuffixingRandom$BaseNameResolver$ForUnnamedType","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.PreLoadEventListener[]","24 B (0%)","1 (0%)"
"org.hibernate.hql.internal.ast.NamedParameterInformationImpl","24 B (0%)","1 (0%)"
"ch.qos.logback.classic.util.ContextSelectorStaticBinder","24 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.PropertySourcesPlaceholdersResolver","24 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.JpaQueryMethod$$Lambda$813.0x0000000100759c40","24 B (0%)","1 (0%)"
"org.hibernate.internal.SessionFactoryImpl$1IntegratorObserver","24 B (0%)","1 (0%)"
"org.hibernate.resource.beans.internal.ManagedBeanRegistryImpl","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.TypeWriter$Default$ClassDumpAction$Dispatcher$Disabled","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bind.annotation.SuperMethod$Binder","24 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.PropertyMapper","24 B (0%)","1 (0%)"
"org.hibernate.event.spi.LoadEventListener[]","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.module.paramnames.ParameterNamesAnnotationIntrospector","24 B (0%)","1 (0%)"
"org.springframework.boot.type.classreading.ConcurrentReferenceCachingMetadataReaderFactory","24 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.configurers.RequestCacheConfigurer","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.info.ProjectInfoProperties$Build","24 B (0%)","1 (0%)"
"net.bytebuddy.pool.TypePool$Empty[]","24 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.JpaQueryFactory","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.JdbcTimeTypeDescriptor","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.StringTypeDescriptor","24 B (0%)","1 (0%)"
"org.hibernate.query.criteria.internal.predicate.ComparisonPredicate$ComparisonOperator$6","24 B (0%)","1 (0%)"
"org.hibernate.query.criteria.internal.predicate.ComparisonPredicate$ComparisonOperator$5","24 B (0%)","1 (0%)"
"org.hibernate.query.criteria.internal.predicate.ComparisonPredicate$ComparisonOperator$4","24 B (0%)","1 (0%)"
"org.hibernate.query.criteria.internal.predicate.ComparisonPredicate$ComparisonOperator$3","24 B (0%)","1 (0%)"
"org.hibernate.query.criteria.internal.predicate.ComparisonPredicate$ComparisonOperator$2","24 B (0%)","1 (0%)"
"org.hibernate.query.criteria.internal.predicate.ComparisonPredicate$ComparisonOperator$1","24 B (0%)","1 (0%)"
"sun.util.cldr.CLDRCalendarDataProviderImpl","24 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.JpaResultConverters$BlobToByteArrayConverter[]","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.task.TaskSchedulingProperties","24 B (0%)","1 (0%)"
"org.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase[]","24 B (0%)","1 (0%)"
"org.springframework.data.repository.util.QueryExecutionConverters$Jdk8OptionalUnwrapper","24 B (0%)","1 (0%)"
"java.util.PropertyPermissionCollection","24 B (0%)","1 (0%)"
"org.hibernate.property.access.internal.PropertyAccessStrategyResolverStandardImpl","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.bytecode.constant.NullConstant[]","24 B (0%)","1 (0%)"
"org.springframework.jdbc.core.namedparam.NamedParameterJdbcTemplate","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.CharacterArrayTypeDescriptor","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.OffsetTimeJavaDescriptor","24 B (0%)","1 (0%)"
"net.bytebuddy.description.method.ParameterList$ForLoadedExecutable$Dispatcher$CreationAction[]","24 B (0%)","1 (0%)"
"org.thymeleaf.templateparser.raw.RawParser$BufferPool","24 B (0%)","1 (0%)"
"javax.persistence.spi.PersistenceUnitTransactionType[]","24 B (0%)","1 (0%)"
"org.slf4j.helpers.SubstituteLoggerFactory","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.ResourceProperties$Content","24 B (0%)","1 (0%)"
"org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory$StaticResourceConfigurer","24 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.LocaleTypeDescriptor","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.SuperMethodCall","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.condition.FilteringSpringBootCondition$ClassNameFilter$1","24 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.condition.FilteringSpringBootCondition$ClassNameFilter$2","24 B (0%)","1 (0%)"
"org.springframework.data.repository.query.ReturnedType$ReturnedClass","24 B (0%)","1 (0%)"
"net.bytebuddy.dynamic.scaffold.TypeValidation[]","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.SuperMethodCall[]","24 B (0%)","1 (0%)"
"org.springframework.security.crypto.password.LdapShaPasswordEncoder","24 B (0%)","1 (0%)"
"java.lang.invoke.MethodType$ConcurrentWeakInternSet","24 B (0%)","1 (0%)"
"org.springframework.security.web.method.annotation.CurrentSecurityContextArgumentResolver","24 B (0%)","1 (0%)"
"net.bytebuddy.implementation.FieldAccessor$ForImplicitProperty","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.core.util.MinimalPrettyPrinter","24 B (0%)","1 (0%)"
"org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource","24 B (0%)","1 (0%)"
"org.springframework.data.repository.query.QueryMethod$$Lambda$804.0x000000010075cc40","24 B (0%)","1 (0%)"
"net.bytebuddy.matcher.MethodSortMatcher$Sort$5","24 B (0%)","1 (0%)"
"net.bytebuddy.matcher.MethodSortMatcher$Sort$4","24 B (0%)","1 (0%)"
"net.bytebuddy.matcher.MethodSortMatcher$Sort$3","24 B (0%)","1 (0%)"
"net.bytebuddy.matcher.MethodSortMatcher$Sort$2","24 B (0%)","1 (0%)"
"net.bytebuddy.matcher.MethodSortMatcher$Sort$1","24 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty$Type[]","24 B (0%)","1 (0%)"
